ibgeCode,municipio,uf,hierarquia,distancia_polo_km
3507506,Botucatu,SP,3,205.63
3507605,Bragança Paulista,SP,3,79.77
3507704,Braúna,SP,3,54.57
3507753,Brejo Alegre,SP,3,37.97
3507803,Brodowski,SP,2,306.41
3507902,Brotas,SP,5,49.07
3508009,Buri,SP,5,35.36
3508108,Buritama,SP,4,39.01
3508207,Buritizal,SP,5,17.98
3508306,Cabrália Paulista,SP,5,36.52
3508405,Cabreúva,SP,2,58.71
3508504,Caçapava,SP,2,113.23
3508603,Cachoeira Paulista,SP,5,12.32
3508702,Caconde,SP,5,28.09
3508801,Cafelândia,SP,5,16.65
3508900,Caiabu,SP,2,505.92
3509007,Caieiras,SP,1,32.05
3509106,Caiuá,SP,4,69.6
3509205,Cajamar,SP,1,40.51
3509254,Cajati,SP,5,48.17
3509304,Cajobi,SP,5,22.47
3509403,Cajuru,SP,5,53.35
3509452,Campina do Monte Alegre,SP,5,32.87
3509502,Campinas,SP,1,0.0
3509601,Campo Limpo Paulista,SP,2,49.41
3509700,Campos do Jordão,SP,4,59.33
3509809,Campos Novos Paulista,SP,5,48.41
3509908,Cananéia,SP,5,60.08
3509957,Canas,SP,3,20.93
3510005,Cândido Mota,SP,5,22.99
3510104,Cândido Rodrigues,SP,5,12.98
3510153,Canitar,SP,3,328.46
3510203,Capão Bonito,SP,3,172.52
3510302,Capela do Alto,SP,5,28.95
3510401,Capivari,SP,3,45.76
3510500,Caraguatatuba,SP,3,76.0
3510609,Carapicuíba,SP,1,22.94
3510708,Cardoso,SP,5,43.21
3510807,Casa Branca,SP,5,35.56
3510906,Cássia dos Coqueiros,SP,5,70.42
3511003,Castilho,SP,5,26.08
3511102,Catanduva,SP,2,54.93
3511201,Catiguá,SP,2,42.98
3511300,Cedral,SP,2,406.21
3511409,Cerqueira César,SP,5,25.44
3511508,Cerquilho,SP,3,51.4
3511607,Cesário Lange,SP,5,16.52
3511706,Charqueada,SP,2,167.7
3511904,Clementina,SP,5,52.04
3512001,Colina,SP,5,26.6
3512100,Colômbia,SP,5,28.33
3512209,Conchal,SP,5,18.85
3512308,Conchas,SP,5,44.73
3512407,Cordeirópolis,SP,5,14.22
3512506,Coroados,SP,3,40.32
3512605,Coronel Macedo,SP,5,13.42
3512704,Corumbataí,SP,5,15.55
3512803,Cosmópolis,SP,1,29.66
3512902,Cosmorama,SP,5,22.14
3513009,Cotia,SP,1,31.98
3513108,Cravinhos,SP,2,280.5
3513207,Cristais Paulista,SP,2,372.85
3513306,Cruzália,SP,5,38.87
3513405,Cruzeiro,SP,3,27.51
3513504,Cubatão,SP,2,34.2
3513603,Cunha,SP,5,41.44
3513702,Descalvado,SP,5,22.35
3513801,Diadema,SP,1,6.4
3513850,Dirce Reis,SP,3,138.35
3513900,Divinolândia,SP,5,21.38
3514007,Dobrada,SP,3,35.63
3514106,Dois Córregos,SP,5,24.89
3514205,Dolcinópolis,SP,5,18.7
3514304,Dourado,SP,5,53.07
3514403,Dracena,SP,3,54.22
3514502,Duartina,SP,5,33.09
3514601,Dumont,SP,5,16.99
3514700,Echaporã,SP,5,37.54
3514809,Eldorado,SP,5,41.87
3514908,Elias Fausto,SP,5,17.54
3514924,Elisiário,SP,2,48.71
3514957,Embaúba,SP,2,55.84
3515004,Embu das Artes,SP,1,20.7
3515103,Embu-Guaçu,SP,1,29.39
3515129,Emilianópolis,SP,2,536.03
3515152,Engenheiro Coelho,SP,5,46.06
3515186,Espírito Santo do Pinhal,SP,4,23.89
3515194,Espírito Santo do Turvo,SP,5,20.92
3515202,Estrela d'Oeste,SP,5,13.47
3515301,Estrela do Norte,SP,2,529.69
3515350,Euclides da Cunha Paulista,SP,5,141.22
3515400,Fartura,SP,5,73.01
3515509,Fernandópolis,SP,3,112.99
3515608,Fernando Prestes,SP,5,34.18
3515657,Fernão,SP,5,50.04
3515707,Ferraz de Vasconcelos,SP,1,29.74
3515806,Flora Rica,SP,5,32.65
3515905,Floreal,SP,5,29.58
3516002,Flórida Paulista,SP,5,12.51
3516101,Florínea,SP,5,41.87
3516200,Franca,SP,2,352.37
3516309,Francisco Morato,SP,1,42.61
3516408,Franco da Rocha,SP,1,38.47
3516507,Gabriel Monteiro,SP,5,42.81
3516606,Gália,SP,5,44.66
3516705,Garça,SP,4,30.96
3516804,Gastão Vidigal,SP,5,88.83
3516853,Gavião Peixoto,SP,2,91.77
3516903,General Salgado,SP,5,111.89
3517000,Getulina,SP,5,44.4
3517109,Glicério,SP,5,46.0
3517208,Guaiçara,SP,5,11.88
3517307,Guaimbê,SP,5,35.82
3517406,Guaíra,SP,5,37.11
3517505,Guapiaçu,SP,2,415.63
3517604,Guapiara,SP,5,33.18
3517703,Guará,SP,5,80.84
3517802,Guaraçaí,SP,5,73.51
3517901,Guaraci,SP,5,59.86
3518008,Guarani d'Oeste,SP,5,23.89
3518107,Guarantã,SP,5,31.28
3518206,Guararapes,SP,5,23.21
3518305,Guararema,SP,5,65.14
3518404,Guaratinguetá,SP,2,78.44
3518503,Guareí,SP,5,32.09
3518602,Guariba,SP,5,47.18
3518701,Guarujá,SP,2,53.87
3518800,Guarulhos,SP,1,34.02
3518859,Guatapará,SP,5,31.76
3518909,Guzolândia,SP,5,13.94
3519006,Herculândia,SP,5,16.68
3519055,Holambra,SP,5,28.27
3519071,Hortolândia,SP,1,16.86
3519105,Iacanga,SP,5,41.49
3519204,Iacri,SP,5,18.41
3519253,Iaras,SP,5,35.96
3519303,Ibaté,SP,2,236.16
3519402,Ibirá,SP,5,33.67
3519501,Ibirarema,SP,5,27.85
3519600,Ibitinga,SP,3,69.01
3519709,Ibiúna,SP,5,60.35
3519808,Icém,SP,5,51.26
3519907,Iepê,SP,5,78.9
3520004,Igaraçu do Tietê,SP,5,27.4
3520103,Igarapava,SP,5,61.81
3520202,Igaratá,SP,5,23.24
3520301,Iguape,SP,5,35.47
3520400,Ilhabela,SP,3,104.81
3520426,Ilha Comprida,SP,5,41.03
3520442,Ilha Solteira,SP,4,202.07
3520509,Indaiatuba,SP,3,29.63
3520608,Indiana,SP,2,501.85
3520707,Indiaporã,SP,5,36.52
3520806,Inúbia Paulista,SP,3,48.54
3520905,Ipaussu,SP,5,27.9
3521002,Iperó,SP,4,19.7
3521101,Ipeúna,SP,3,174.68
3521150,Ipiguá,SP,2,437.52
3521200,Iporanga,SP,5,29.23
3521309,Ipuã,SP,5,91.62
3521408,Iracemápolis,SP,2,147.6
3521507,Irapuã,SP,5,52.09
3521606,Irapuru,SP,5,25.7
3521705,Itaberá,SP,5,27.79
3521804,Itaí,SP,5,47.2
3521903,Itajobi,SP,5,26.09
3522000,Itaju,SP,5,45.52
3522109,Itanhaém,SP,2,52.59
3522158,Itaoca,SP,5,22.01
3522208,Itapecerica da Serra,SP,1,23.51
3522307,Itapetininga,SP,3,71.7
3522406,Itapeva,SP,3,228.18
3522505,Itapevi,SP,1,34.39
3522604,Itapira,SP,3,34.4
3522653,Itapirapuã Paulista,SP,5,80.9
3522703,Itápolis,SP,4,70.96
3522802,Itaporanga,SP,4,88.05
3522901,Itapuí,SP,5,15.78
3523008,Itapura,SP,5,26.56
3523107,Itaquaquecetuba,SP,1,38.35
3523206,Itararé,SP,3,47.27
3523305,Itariri,SP,5,11.83
3523404,Itatiba,SP,3,73.68
3523503,Itatinga,SP,5,36.18
3523602,Itirapina,SP,5,41.99
3523701,Itirapuã,SP,2,337.18
3523800,Itobi,SP,5,16.65
3523909,Itu,SP,3,24.04
3524006,Itupeva,SP,2,70.59
3524105,Ituverava,SP,4,97.67
3524204,Jaborandi,SP,5,28.91
3524303,Jaboticabal,SP,3,31.03
3524402,Jacareí,SP,2,77.77
3524501,Jaci,SP,2,426.33
3524600,Jacupiranga,SP,5,38.49
3524709,Jaguariúna,SP,5,21.54
3524808,Jales,SP,3,137.29
3524907,Jambeiro,SP,2,104.21
3525003,Jandira,SP,1,28.42
3525102,Jardinópolis,SP,2,319.65
3525201,Jarinu,SP,2,60.53
3525300,Jaú,SP,2,58.91
3525409,Jeriquara,SP,5,31.2
3525508,Joanópolis,SP,5,44.05
3525607,João Ramalho,SP,5,64.65
3525706,José Bonifácio,SP,4,55.0
3525805,Júlio Mesquita,SP,5,30.03
3525854,Jumirim,SP,5,10.17
3525904,Jundiaí,SP,2,57.48
3526001,Junqueirópolis,SP,5,19.51
3526100,Juquiá,SP,5,36.45
3526209,Juquitiba,SP,5,51.24
3526308,Lagoinha,SP,5,73.85
3526407,Laranjal Paulista,SP,4,22.4
3526506,Lavínia,SP,5,47.89
3526605,Lavrinhas,SP,3,35.15
3526704,Leme,SP,3,19.36
3526803,Lençóis Paulista,SP,3,56.14
3526902,Limeira,SP,2,137.91
3527009,Lindóia,SP,5,126.51
3527108,Lins,SP,3,88.43
3527207,Lorena,SP,3,17.54
3527256,Lourdes,SP,5,39.23
3527306,Louveira,SP,2,69.51
3527405,Lucélia,SP,3,52.92
3527504,Lucianópolis,SP,5,49.82
3527603,Luís Antônio,SP,5,38.11
3527702,Luiziânia,SP,5,39.99
3527801,Lupércio,SP,5,32.67
3527900,Lutécia,SP,5,28.91
3528007,Macatuba,SP,5,23.63
3528106,Macaubal,SP,5,65.48
3528205,Macedônia,SP,3,116.48
3528304,Magda,SP,5,93.96
3528403,Mairinque,SP,3,61.33
3528502,Mairiporã,SP,1,38.12
3528601,Manduri,SP,4,41.86
3528700,Marabá Paulista,SP,5,43.48
3528809,Maracaí,SP,5,33.91
3528858,Marapoama,SP,2,55.56
3528908,Mariápolis,SP,3,29.43
3529005,Marília,SP,2,378.87
3529104,Marinópolis,SP,5,36.29
3529203,Martinópolis,SP,5,30.45
3529302,Matão,SP,3,32.73
3529401,Mauá,SP,1,20.56
3529500,Mendonça,SP,5,49.26
3529609,Meridiano,SP,5,17.06
3529658,Mesópolis,SP,5,36.85
3529708,Miguelópolis,SP,5,34.71
3529807,Mineiros do Tietê,SP,5,22.48
3529906,Miracatu,SP,5,55.14
3530003,Mira Estrela,SP,5,40.01
3530102,Mirandópolis,SP,5,58.1
3530201,Mirante do Paranapanema,SP,5,78.48
3530300,Mirassol,SP,2,430.2
3530409,Mirassolândia,SP,2,448.39
3530508,Mococa,SP,4,85.93
3530607,Mogi das Cruzes,SP,1,47.96
3530706,Mogi Guaçu,SP,3,72.43
3530805,Mogi Mirim,SP,3,48.43
3530904,Mombuca,SP,5,30.34
3531001,Monções,SP,5,76.41
3531100,Mongaguá,SP,2,46.85
3531209,Monte Alegre do Sul,SP,3,43.44
3531308,Monte Alto,SP,4,74.42
3531407,Monte Aprazível,SP,5,43.78
3531506,Monte Azul Paulista,SP,5,17.83
3531605,Monte Castelo,SP,5,33.33
3531704,Monteiro Lobato,SP,2,117.31
3531803,Monte Mor,SP,1,28.04
3531902,Morro Agudo,SP,5,67.43
3532009,Morungaba,SP,5,26.8
3532058,Motuca,SP,5,31.0
3532108,Murutinga do Sul,SP,5,18.17
3532157,Nantes,SP,5,68.98
3532207,Narandiba,SP,2,512.92
3532306,Natividade da Serra,SP,5,66.69
3532405,Nazaré Paulista,SP,5,23.84
3532504,Neves Paulista,SP,2,437.01
3532603,Nhandeara,SP,5,73.64
3532702,Nipoã,SP,5,45.84
3532801,Nova Aliança,SP,2,412.58
3532827,Nova Campina,SP,5,32.26
3532843,Nova Canaã Paulista,SP,5,14.93
3532868,Nova Castilho,SP,5,43.94
3532900,Nova Europa,SP,5,38.32
3533007,Nova Granada,SP,5,35.91
3533106,Nova Guataporanga,SP,5,26.62
3533205,Nova Independência,SP,5,38.28
3533254,Novais,SP,2,50.4
3533304,Nova Luzitânia,SP,5,42.93
3533403,Nova Odessa,SP,2,27.02
3533502,Novo Horizonte,SP,4,74.81
3533601,Nuporanga,SP,5,18.48
3533700,Ocauçu,SP,5,29.36
3533809,Óleo,SP,5,13.51
3533908,Olímpia,SP,3,38.21
3534005,Onda Verde,SP,5,23.32
3534104,Oriente,SP,2,390.87
3534203,Orindiúva,SP,5,66.46
3534302,Orlândia,SP,3,57.54
3534401,Osasco,SP,1,19.69
3534500,Oscar Bressane,SP,5,30.92
3534609,Osvaldo Cruz,SP,4,55.9
3534708,Ourinhos,SP,3,336.22
3534757,Ouroeste,SP,5,40.74
3534807,Ouro Verde,SP,5,16.79
3534906,Pacaembu,SP,5,24.26
3535002,Palestina,SP,5,54.79
3535101,Palmares Paulista,SP,3,14.85
3535200,Palmeira d'Oeste,SP,5,26.53
3535309,Palmital,SP,5,32.47
3535408,Panorama,SP,5,30.12
3535507,Paraguaçu Paulista,SP,4,26.36
3535606,Paraibuna,SP,5,52.35
3535705,Paraíso,SP,5,24.78
3535804,Paranapanema,SP,5,41.68
3535903,Paranapuã,SP,5,24.71
3536000,Parapuã,SP,5,14.29
3536109,Pardinho,SP,5,27.54
3536208,Pariquera-Açu,SP,5,19.65
3536257,Parisi,SP,3,92.37
3536307,Patrocínio Paulista,SP,2,334.23
3536406,Paulicéia,SP,5,44.97
3536505,Paulínia,SP,1,18.33
3536570,Paulistânia,SP,5,39.43
3536604,Paulo de Faria,SP,5,81.89
3536703,Pederneiras,SP,4,27.78
3536802,Pedra Bela,SP,5,21.61
3536901,Pedranópolis,SP,3,102.28
3537008,Pedregulho,SP,5,39.43
3537107,Pedreira,SP,5,21.53
3537156,Pedrinhas Paulista,SP,5,45.8
3537206,Pedro de Toledo,SP,5,20.0
3537305,Penápolis,SP,3,58.94
3537404,Pereira Barreto,SP,4,73.48
3537503,Pereiras,SP,5,16.78
3537602,Peruíbe,SP,4,
3537701,Piacatu,SP,5,51.63
3537800,Piedade,SP,4,35.76
3537909,Pilar do Sul,SP,5,52.14
3538006,Pindamonhangaba,SP,2,148.63
3538105,Pindorama,SP,2,64.83
3538204,Pinhalzinho,SP,5,17.89
3538303,Piquerobi,SP,5,42.94
3538501,Piquete,SP,5,25.37
3538600,Piracaia,SP,5,30.33
3538709,Piracicaba,SP,2,154.92
3538808,Piraju,SP,4,106.51
3538907,Pirajuí,SP,5,44.33
3539004,Pirangi,SP,5,31.03
3539103,Pirapora do Bom Jesus,SP,1,45.82
3539202,Pirapozinho,SP,2,525.09
3539301,Pirassununga,SP,3,105.0
3539400,Piratininga,SP,2,293.9
3539509,Pitangueiras,SP,3,28.3
3539608,Planalto,SP,5,64.66
3539707,Platina,SP,5,21.53
3539806,Poá,SP,1,33.59
3539905,Poloni,SP,5,48.96
3540002,Pompéia,SP,5,26.78
3540101,Pongaí,SP,5,34.75
3540200,Pontal,SP,5,35.69
3540259,Pontalinda,SP,5,18.57
3540309,Pontes Gestal,SP,5,39.21
3540408,Populina,SP,5,47.38
3540507,Porangaba,SP,5,49.97
3540606,Porto Feliz,SP,4,26.91
3540705,Porto Ferreira,SP,3,80.14
3540754,Potim,SP,2,70.48
3540804,Potirendaba,SP,5,31.04
3540853,Pracinha,SP,3,32.19
3540903,Pradópolis,SP,5,31.55
3541000,Praia Grande,SP,2,42.69
3541059,Pratânia,SP,5,22.25
3541109,Presidente Alves,SP,5,34.61
3541208,Presidente Bernardes,SP,2,537.4
3541307,Presidente Epitácio,SP,4,86.2
3541406,Presidente Prudente,SP,2,515.51
3541505,Presidente Venceslau,SP,4,55.61
3541604,Promissão,SP,5,23.93
3541653,Quadra,SP,5,18.45
3541703,Quatá,SP,5,75.76
3541802,Queiroz,SP,3,49.94
3541901,Queluz,SP,5,23.34
3542008,Quintana,SP,5,40.77
3542107,Rafard,SP,3,58.15
3542206,Rancharia,SP,5,53.85
3542305,Redenção da Serra,SP,2,122.61
3542404,Regente Feijó,SP,2,500.73
3542503,Reginópolis,SP,5,41.53
3542602,Registro,SP,3,152.23
3542701,Restinga,SP,2,345.29
3542800,Ribeira,SP,5,100.01
3542909,Ribeirão Bonito,SP,5,36.49
3543006,Ribeirão Branco,SP,5,39.05
3543105,Ribeirão Corrente,SP,2,368.53
3543204,Ribeirão do Sul,SP,5,23.39
3543238,Ribeirão dos Índios,SP,5,33.76
3543253,Ribeirão Grande,SP,3,183.97
3543303,Ribeirão Pires,SP,1,25.66
3543402,Ribeirão Preto,SP,2,296.97
3543501,Riversul,SP,5,19.3
3543600,Rifaina,SP,5,55.82
3543709,Rincão,SP,2,48.04
3543808,Rinópolis,SP,5,35.0
3543907,Rio Claro,SP,3,171.09
3544004,Rio das Pedras,SP,2,131.62
3544103,Rio Grande da Serra,SP,1,29.08
3544202,Riolândia,SP,5,56.2
3544251,Rosana,SP,5,163.56
3544301,Roseira,SP,2,66.39
3544400,Rubiácea,SP,5,35.22
3544509,Rubinéia,SP,4,183.51
3544608,Sabino,SP,5,22.9
3544707,Sagres,SP,5,32.94
3544806,Sales,SP,5,62.87
3544905,Sales Oliveira,SP,5,15.83
3545001,Salesópolis,SP,1,82.42
3545100,Salmourão,SP,5,16.05
3545159,Saltinho,SP,2,140.58
3545209,Salto,SP,3,34.86
3545308,Salto de Pirapora,SP,2,94.98
3545407,Salto Grande,SP,5,14.4
3545506,Sandovalina,SP,5,74.8
3545605,Santa Adélia,SP,3,25.3
3545704,Santa Albertina,SP,5,35.05
3545803,Santa Bárbara d'Oeste,SP,2,40.36
3546009,Santa Branca,SP,2,83.85
3546108,Santa Clara d'Oeste,SP,4,180.62
3546207,Santa Cruz da Conceição,SP,3,30.19
3546256,Santa Cruz da Esperança,SP,2,276.59
3546306,Santa Cruz das Palmeiras,SP,5,92.86
3546405,Santa Cruz do Rio Pardo,SP,3,33.0
3546504,Santa Ernestina,SP,5,62.74
3546603,Santa Fé do Sul,SP,4,177.34
3546702,Santa Gertrudes,SP,3,158.31
3546801,Santa Isabel,SP,1,57.76
3546900,Santa Lúcia,SP,2,56.88
3547007,Santa Maria da Serra,SP,5,42.33
3547106,Santa Mercedes,SP,5,30.84
3547205,Santana da Ponte Pensa,SP,4,161.52
3547304,Santana de Parnaíba,SP,1,35.29
3547403,Santa Rita d'Oeste,SP,4,170.81
3547502,Santa Rita do Passa Quatro,SP,5,61.61
3547601,Santa Rosa de Viterbo,SP,5,57.23
3547650,Santa Salete,SP,5,17.34
3547700,Santo Anastácio,SP,5,39.53
3547809,Santo André,SP,1,22.84
3547908,Santo Antônio da Alegria,SP,5,66.29
3548005,Santo Antônio de Posse,SP,5,32.64
3548054,Santo Antônio do Aracanguá,SP,5,27.2
3548104,Santo Antônio do Jardim,SP,5,20.83
3548203,Santo Antônio do Pinhal,SP,5,37.05
3548302,Santo Expedito,SP,2,525.4
3548401,Santópolis do Aguapeí,SP,5,61.1
3548500,Santos,SP,2,43.8
3548609,São Bento do Sapucaí,SP,5,51.77
3548708,São Bernardo do Campo,SP,1,20.6
3548807,São Caetano do Sul,SP,1,8.9
3548906,São Carlos,SP,2,229.51
3549003,São Francisco,SP,5,15.52
3549102,São João da Boa Vista,SP,3,103.8
3549201,São João das Duas Pontes,SP,5,18.34
3549250,São João de Iracema,SP,5,28.53
3549300,São João do Pau d'Alho,SP,5,38.07
3549409,São Joaquim da Barra,SP,3,74.19
3549508,São José da Bela Vista,SP,5,25.94
3549607,São José do Barreiro,SP,5,48.25
3549706,São José do Rio Pardo,SP,3,143.41
3549805,São José do Rio Preto,SP,2,422.18
3549904,São José dos Campos,SP,2,96.48
3549953,São Lourenço da Serra,SP,1,36.88
3550001,São Luiz do Paraitinga,SP,5,70.95
3550100,São Manuel,SP,4,21.57
3550209,São Miguel Arcanjo,SP,5,32.77
3550308,São Paulo,SP,1,0.0
3550407,São Pedro,SP,5,23.67
3550506,São Pedro do Turvo,SP,5,31.45
3550605,São Roque,SP,3,48.38
3550704,São Sebastião,SP,3,80.83
3550803,São Sebastião da Grama,SP,5,25.49
3550902,São Simão,SP,5,38.31
3551009,São Vicente,SP,2,38.03
3551108,Sarapuí,SP,5,34.3
3551207,Sarutaiá,SP,5,14.27
3551306,Sebastianópolis do Sul,SP,3,61.67
3551405,Serra Azul,SP,2,275.65
3551504,Serrana,SP,2,288.26
3551603,Serra Negra,SP,5,16.78
3551702,Sertãozinho,SP,3,21.82
3551801,Sete Barras,SP,5,28.18
3551900,Severínia,SP,5,19.74
3552007,Silveiras,SP,5,23.58
3552106,Socorro,SP,5,36.51
3552205,Sorocaba,SP,2,84.06
3552304,Sud Mennucci,SP,5,21.09
3552403,Sumaré,SP,1,22.88
3552502,Suzano,SP,1,34.78
3552551,Suzanápolis,SP,5,58.23
3552601,Tabapuã,SP,5,23.36
3552700,Tabatinga,SP,5,47.32
3552809,Taboão da Serra,SP,1,14.4
3552908,Taciba,SP,2,497.0
3553005,Taguaí,SP,5,67.94
3553104,Taiaçu,SP,5,21.38
3553203,Taiúva,SP,5,22.83
3553302,Tambaú,SP,5,74.2
3553401,Tanabi,SP,5,43.09
3553500,Tapiraí,SP,5,62.95
3553609,Tapiratiba,SP,5,22.39
3553658,Taquaral,SP,5,18.12
3553708,Taquaritinga,SP,3,78.53
3553807,Taquarituba,SP,4,61.23
3553856,Taquarivaí,SP,5,18.99
3553906,Tarabai,SP,2,529.34
3553955,Tarumã,SP,5,25.82
3554003,Tatuí,SP,3,44.64
3554102,Taubaté,SP,2,132.53
3554201,Tejupá,SP,5,18.22
3554300,Teodoro Sampaio,SP,5,116.12
3554409,Terra Roxa,SP,5,24.95
3554508,Tietê,SP,3,36.87
3554607,Timburi,SP,5,25.47
3554656,Torre de Pedra,SP,5,50.42
3554706,Torrinha,SP,5,43.64
3554755,Trabiju,SP,5,31.51
3554805,Tremembé,SP,2,132.87
3554904,Três Fronteiras,SP,4,168.16
3554953,Tuiuti,SP,5,18.01
3555000,Tupã,SP,3,62.4
3555109,Tupi Paulista,SP,5,18.34
3555208,Turiúba,SP,5,14.96
3555307,Turmalina,SP,5,28.0
3555356,Ubarana,SP,5,62.2
3555406,Ubatuba,SP,3,98.14
3555505,Ubirajara,SP,5,52.33
3555604,Uchoa,SP,2,396.99
3555703,União Paulista,SP,5,57.38
3555802,Urânia,SP,5,13.17
3555901,Uru,SP,5,57.02
3556008,Urupês,SP,5,45.96
3556107,Valentim Gentil,SP,5,12.53
3556206,Valinhos,SP,1,12.01
3556305,Valparaíso,SP,5,37.86
3556354,Vargem,SP,5,15.52
3556404,Vargem Grande do Sul,SP,5,16.5
3556453,Vargem Grande Paulista,SP,1,37.56
3556503,Várzea Paulista,SP,2,51.18
3556602,Vera Cruz,SP,2,361.39
3556701,Vinhedo,SP,1,19.32
3556800,Viradouro,SP,5,21.86
3556909,Vista Alegre do Alto,SP,5,15.16
3556958,Vitória Brasil,SP,3,135.2
3557006,Votorantim,SP,2,77.65
3557105,Votuporanga,SP,3,76.58
3557154,Zacarias,SP,5,80.75
3557204,Chavantes,SP,5,16.47
3557303,Estiva Gerbi,SP,3,72.75
4100103,Abatiá,PR,5,16.87
4100202,Adrianópolis,PR,5,90.25
4100301,Agudos do Sul,PR,5,61.22
4100400,Almirante Tamandaré,PR,1,20.35
4100459,Altamira do Paraná,PR,5,24.05
4100509,Altônia,PR,5,59.84
4100608,Alto Paraná,PR,5,26.02
4100707,Alto Piquiri,PR,5,46.87
4100806,Alvorada do Sul,PR,5,79.81
4100905,Amaporã,PR,5,40.48
4101002,Ampére,PR,4,37.59
4101051,Anahy,PR,5,48.81
4101101,Andirá,PR,5,17.75
4101150,Ângulo,PR,5,23.75
4101200,Antonina,PR,5,31.84
4101309,Antônio Olinto,PR,5,31.75
4101408,Apucarana,PR,3,34.8
4101507,Arapongas,PR,3,33.13
4101606,Arapoti,PR,5,38.18
4101655,Arapuã,PR,5,20.2
4101705,Araruna,PR,5,26.23
4101804,Araucária,PR,1,21.14
4101853,Ariranha do Ivaí,PR,5,13.83
4101903,Assaí,PR,5,26.74
4102000,Assis Chateaubriand,PR,4,70.25
4102109,Astorga,PR,5,32.19
4102208,Atalaia,PR,5,31.94
4102307,Balsa Nova,PR,1,40.49
4102406,Bandeirantes,PR,4,87.16
4102505,Barbosa Ferraz,PR,4,33.95
4102604,Barracão,PR,4,45.1
4102703,Barra do Jacaré,PR,5,22.47
4102752,Bela Vista da Caroba,PR,5,13.02
4102802,Bela Vista do Paraíso,PR,5,58.1
4102901,Bituruna,PR,5,45.28
4103008,Boa Esperança,PR,5,41.49
4103024,Boa Esperança do Iguaçu,PR,5,19.35
4103040,Boa Ventura de São Roque,PR,5,28.15
4103057,Boa Vista da Aparecida,PR,5,45.46
4103107,Bocaiúva do Sul,PR,1,53.56
4103156,Bom Jesus do Sul,PR,5,
4103206,Bom Sucesso,PR,5,41.7
4103222,Bom Sucesso do Sul,PR,5,19.98
4103305,Borrazópolis,PR,5,43.25
4103354,Braganey,PR,5,38.83
4103370,Brasilândia do Sul,PR,5,29.18
4103404,Cafeara,PR,5,98.96
4103453,Cafelândia,PR,5,37.36
4103479,Cafezal do Sul,PR,5,32.57
4103503,Califórnia,PR,5,15.52
4103602,Cambará,PR,5,24.28
4103701,Cambé,PR,2,325.96
4103800,Cambira,PR,4,13.84
4103909,Campina da Lagoa,PR,4,75.57
4103958,Campina do Simão,PR,5,39.72
4104006,Campina Grande do Sul,PR,1,55.28
4104055,Campo Bonito,PR,5,38.63
4104105,Campo do Tenente,PR,5,34.09
4104204,Campo Largo,PR,1,38.61
4104253,Campo Magro,PR,1,27.06
4104303,Campo Mourão,PR,3,88.87
4104402,Cândido de Abreu,PR,5,55.27
4104428,Candói,PR,5,55.48
4104451,Cantagalo,PR,5,65.04
4104501,Capanema,PR,3,75.16
4104600,Capitão Leônidas Marques,PR,5,53.69
4104659,Carambeí,PR,2,107.95
4104709,Carlópolis,PR,5,42.23
4104808,Cascavel,PR,2,413.91
4104907,Castro,PR,3,44.83
4105003,Catanduvas,PR,5,32.79
4105102,Centenário do Sul,PR,5,91.02
4105201,Cerro Azul,PR,5,66.82
4105300,Céu Azul,PR,5,45.65
4105409,Chopinzinho,PR,4,45.09
4105508,Cianorte,PR,3,76.5
4105607,Cidade Gaúcha,PR,5,57.13
4105706,Clevelândia,PR,5,36.13
4105805,Colombo,PR,1,21.5
4105904,Colorado,PR,4,62.85
4106001,Congonhinhas,PR,5,43.63
4106100,Conselheiro Mairinck,PR,5,33.76
4106209,Contenda,PR,1,35.72
4106308,Corbélia,PR,5,34.73
4106407,Cornélio Procópio,PR,3,59.05
4106456,Coronel Domingos Soares,PR,5,32.0
4106506,Coronel Vivida,PR,5,21.94
4106555,Corumbataí do Sul,PR,5,24.0
4106571,Cruzeiro do Iguaçu,PR,5,17.92
4106605,Cruzeiro do Oeste,PR,5,34.78
4106704,Cruzeiro do Sul,PR,5,50.1
4106803,Cruz Machado,PR,5,26.07
4106852,Cruzmaltina,PR,5,19.3
4106902,Curitiba,PR,1,0.0
4107009,Curiúva,PR,5,27.03
4107108,Diamante do Norte,PR,5,50.52
4107124,Diamante do Sul,PR,5,17.56
4107157,Diamante D'Oeste,PR,5,73.52
4107207,Dois Vizinhos,PR,3,33.74
4107256,Douradina,PR,5,39.17
4107306,Doutor Camargo,PR,5,30.93
4107405,Enéas Marques,PR,5,15.84
4107504,Engenheiro Beltrão,PR,5,40.02
4107520,Esperança Nova,PR,5,39.27
4107538,Entre Rios do Oeste,PR,5,17.98
4107546,Espigão Alto do Iguaçu,PR,5,20.49
4107553,Farol,PR,5,25.11
4107603,Faxinal,PR,4,57.1
4107652,Fazenda Rio Grande,PR,1,22.02
4107702,Fênix,PR,5,20.23
4107736,Fernandes Pinheiro,PR,5,31.85
4107751,Figueira,PR,5,18.09
4107801,Floraí,PR,5,39.44
4107850,Flor da Serra do Sul,PR,5,25.85
4107900,Floresta,PR,2,351.33
4108007,Florestópolis,PR,5,75.13
4108106,Flórida,PR,5,33.01
4108205,Formosa do Oeste,PR,5,29.78
4108304,Foz do Iguaçu,PR,2,121.54
4108320,Francisco Alves,PR,5,65.69
4108403,Francisco Beltrão,PR,3,390.01
